mae,rmse,median_ae,bias,r2,spearman,sign_accuracy,precision_roi_positivo,recall_roi_positivo,f1_roi_positivo,precision_roi_negativo,recall_roi_negativo,f1_roi_negativo,falsos_positivos,falsos_negativos,false_positive_rate,n,target,candidate_id,modelo,familia,feature_set,target_transform,mae_fold_std,tiempo_entrenamiento_seg,params
0.25304292009719426,1.067136407933667,0.13353910965228133,-0.004320280593720867,0.4990242309835834,0.9655332269284795,0.9622356495468278,0.9725130890052356,0.964935064935065,0.9687092568448501,0.9482142857142857,0.9619565217391305,0.9550359712230215,21,27,0.015861027190332326,1324,roi,roi__ridge__nonlinear__original__alpha1.0,ridge,ridge,nonlinear,original,0.029507136267885162,0.08121630000005098,"{""alpha"": 1.0}"
0.29524543030938377,1.0952831155827942,0.16294916576668395,0.0026385986587882802,0.4722483109517993,0.9701782281154119,0.9418429003021148,0.9129916567342073,0.9948051948051948,0.9521441889372281,0.9917525773195877,0.8713768115942029,0.9276759884281581,71,4,0.05362537764350453,1324,roi,roi__ridge__nonlinear__original__alpha10.0,ridge,ridge,nonlinear,original,0.028443542860907597,0.07929429999990134,"{""alpha"": 10.0}"
0.4027463781120049,1.1552847612655062,0.2753128267413888,0.009579767348935736,0.412842062929456,0.9732441688562057,0.879154078549849,0.8300865800865801,0.9961038961038962,0.9055489964580874,0.9925,0.7192028985507246,0.8340336134453782,155,3,0.11706948640483383,1324,roi,roi__ridge__nonlinear__original__alpha100.0,ridge,ridge,nonlinear,original,0.02818134465172439,0.07953679999991436,"{""alpha"": 100.0}"
0.1143027278359598,1.0423865832191954,0.00609760109291102,-0.04168385730223708,0.521992762876696,0.9783308240543993,0.9901812688821753,0.9896507115135834,0.9935064935064936,0.9915748541801686,0.9909255898366606,0.9891304347826086,0.9900271985494107,6,5,0.004531722054380665,1324,roi,roi__hist_gradient_boosting__nonlinear__original__l2_regularization1.0_learning_rate0.05_max_iter220_max_leaf_nodes15_min_samples_leaf20,hist_gradient_boosting,hist_gradient_boosting,nonlinear,original,0.029147813697652857,1.8170439000000442,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 220, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
0.124798203501576,1.0483776781646874,0.004671638980403514,-0.04659522029247078,0.5164822995505498,0.9780953829646805,0.9939577039274925,0.9961038961038962,0.9961038961038962,0.9961038961038962,0.9909747292418772,0.9945652173913043,0.9927667269439421,3,3,0.0022658610271903325,1324,roi,roi__hist_gradient_boosting__nonlinear__original__l2_regularization3.0_learning_rate0.04_max_iter300_max_leaf_nodes9_min_samples_leaf30,hist_gradient_boosting,hist_gradient_boosting,nonlinear,original,0.027696668067569943,1.661279999999806,"{""l2_regularization"": 3.0, ""learning_rate"": 0.04, ""max_iter"": 300, ""max_leaf_nodes"": 9, ""min_samples_leaf"": 30}"
0.15756486756037968,1.0466302175593292,0.012159903776553543,0.0002644202408317195,0.5180928335747965,0.9737150743023614,0.993202416918429,0.9960988296488946,0.9948051948051948,0.99545159194282,0.9891891891891892,0.9945652173913043,0.991869918699187,3,4,0.0022658610271903325,1324,roi,roi__extra_trees__nonlinear__original__max_depth10_max_features0.8_min_samples_leaf5_n_estimators180,extra_trees,extra_trees,nonlinear,original,0.035843251565688884,1.3669690999997783,"{""max_depth"": 10, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 180}"
0.15733054440286304,1.0477174326262075,0.013875351677261838,-0.00023629718417089165,0.517091125712726,0.9742082408272517,0.9939577039274925,0.9961038961038962,0.9961038961038962,0.9961038961038962,0.9909747292418772,0.9945652173913043,0.9927667269439421,3,3,0.0022658610271903325,1324,roi,roi__extra_trees__nonlinear__original__max_depth14_max_features1.0_min_samples_leaf8_n_estimators220,extra_trees,extra_trees,nonlinear,original,0.034461780964677266,1.7313857000001462,"{""max_depth"": 14, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""n_estimators"": 220}"
